,time,Press030.AM_rpm_act,Press030.AM_rpm_act_1,Press030.Ana_hava_debi_act,Press030.Ana_hava_debi_act_1,Press030.Ana_hava_sic_act,Press030.Ana_hava_sic_act_1,Press030.Bit_control,Press030.Bit_control_1,Press030.Deng_hava_bas_act,Press030.Deng_hava_bas_act_1,Press030.Deng_hava_debi_act,Press030.Deng_hava_debi_act_1,Press030.Deng_hava_sic_act,Press030.Deng_hava_sic_act_1,Press030.Frn_grup_sic_act,Press030.Frn_grup_sic_act_1,Press030.Hid_emn_bas_act,Press030.Hid_emn_bas_act_1,Press030.Kalip_No,Press030.Kalip_No_1,Press030.Kavr_hava_debi_act,Press030.Kavr_hava_debi_act_1,Press030.Kavr_hava_sic_act,Press030.Kavr_hava_sic_act_1,Press030.Koc_Ton_act,Press030.Koc_Ton_act_1,Press030.Reg_poz_act,Press030.Reg_poz_act_1,Press030.Rob_ctr_sic_act,Press030.Rob_ctr_sic_act_1,Press030.Robot_hava_debi_act,Press030.Robot_hava_debi_act_1,Press030.Robot_hava_sic_act,Press030.Robot_hava_sic_act_1,Press030.Yaglama_bas_act,Press030.Yaglama_bas_act_1,Press030.Yaglama_sic_act,Press030.Yaglama_sic_act_1,Press030.Yedek1,Press030.Yedek1_1,Press030.Yedek2,Press030.Yedek2_1,RUL,label1,time_norm,id
24,25,1.0,1.0,0.3904850191339942,0.3904850191339942,0.5679523807841935,0.5679523807841935,0.8445788081705041,0.8445788081705041,0.5989253149110731,0.5989253149110731,0.5770781921064673,0.5770781921064673,0.3263928792531341,0.3263928792531341,0.9111422346715097,0.9111422346715097,0.9732363235649131,0.9732363235649131,1.0,1.0,0.278248142253943,0.278248142253943,0.5272837400840658,0.5272837400840658,0.0,0.0,1.1457501614131615e-13,1.1457501614131615e-13,0.5815780048873691,0.5815780048873691,0.403478528356722,0.403478528356722,0.4974446804963977,0.4974446804963977,0.9580768948988494,0.9580768948988494,0.9230769230775664,0.9230769230775664,1.0,1.0,1.0,1.0,456,0,0.05,1
25,26,1.0,1.0,0.9798540339498345,0.9798540339498345,0.3734529571751839,0.3734529571751839,0.9842738225253553,0.9842738225253553,0.8510174850047911,0.8510174850047911,0.8207335384333431,0.8207335384333431,0.46645963652943445,0.46645963652943445,0.9161412921974845,0.9161412921974845,0.973862891171777,0.973862891171777,1.0,1.0,0.959114822069032,0.959114822069032,0.3171397504085789,0.3171397504085789,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,0.5485364737905583,0.5485364737905583,0.7487850523590576,0.7487850523590576,0.3298057098662781,0.3298057098662781,0.9549535300674661,0.9549535300674661,0.9230769230775628,0.9230769230775628,1.0,1.0,1.0,1.0,455,0,0.052083333333333336,1
26,27,1.0,1.0,0.9744587361340247,0.9744587361340247,0.32058353287232144,0.32058353287232144,0.9911159900692152,0.9911159900692152,0.8659482924153132,0.8659482924153132,0.7066936431585816,0.7066936431585816,0.6835438815674779,0.6835438815674779,0.9109114550026218,0.9109114550026218,0.9730365673548267,0.9730365673548267,1.0,1.0,0.9636832344648383,0.9636832344648383,0.2649328144225995,0.2649328144225995,0.0,0.0,1.2434497875801753e-13,1.2434497875801753e-13,0.5327680052247192,0.5327680052247192,0.7307613571791369,0.7307613571791369,0.2957643426457093,0.2957643426457093,0.953386851647088,0.953386851647088,0.9230769230774953,0.9230769230774953,1.0,1.0,1.0,1.0,454,0,0.05416666666666667,1
27,28,1.0,1.0,0.8880624077680972,0.8880624077680972,0.30610571024551536,0.30610571024551536,0.992132348034894,0.992132348034894,0.8704322393354933,0.8704322393354933,0.6522042331955664,0.6522042331955664,0.7919677280230948,0.7919677280230948,0.8971506635440241,0.8971506635440241,0.9737670229040603,0.9737670229040603,1.0,1.0,0.8620412702949743,0.8620412702949743,0.23881593763073372,0.23881593763073372,0.0,0.0,1.199040866595169e-13,1.199040866595169e-13,0.5316367699766937,0.5316367699766937,0.7207888871044537,0.7207888871044537,0.2710166474839566,0.2710166474839566,0.9539375480652454,0.9539375480652454,0.923076923077538,0.923076923077538,1.0,1.0,1.0,1.0,453,0,0.05625,1
28,29,1.0,1.0,0.8971316686486528,0.8971316686486528,0.29571371679143255,0.29571371679143255,0.9924198160845457,0.9924198160845457,0.8671196468709055,0.8671196468709055,0.8088195140072422,0.8088195140072422,0.7885847021571522,0.7885847021571522,0.8840678582799084,0.8840678582799084,0.9682104175302304,0.9682104175302304,1.0,1.0,0.8432903045852493,0.8432903045852493,0.2316497066656229,0.2316497066656229,0.0,0.0,1.092459456231154e-13,1.092459456231154e-13,0.540671933484095,0.540671933484095,0.7163025120225954,0.7163025120225954,0.26101965637687474,0.26101965637687474,0.9538881751868713,0.9538881751868713,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,452,0,0.058333333333333334,1
29,30,1.0,1.0,0.8664750935700563,0.8664750935700563,0.32135058805893113,0.32135058805893113,0.9907857180212973,0.9907857180212973,0.8649352916818178,0.8649352916818178,0.7451323513719981,0.7451323513719981,0.8328106020952393,0.8328106020952393,0.8760337773135163,0.8760337773135163,0.971500630747808,0.971500630747808,1.0,1.0,0.8398100135585481,0.8398100135585481,0.23393394585227156,0.23393394585227156,0.0,0.0,1.199040866595169e-13,1.199040866595169e-13,0.5625459117908758,0.5625459117908758,0.7236367528133558,0.7236367528133558,0.2544873518138129,0.2544873518138129,0.8947286364969935,0.8947286364969935,0.9230769230775486,0.9230769230775486,1.0,1.0,1.0,1.0,451,0,0.06041666666666667,1
30,31,1.0,1.0,0.8500064976642272,0.8500064976642272,0.362071447176203,0.362071447176203,0.9922275749812455,0.9922275749812455,0.8665545584382595,0.8665545584382595,0.7427793685032291,0.7427793685032291,0.8507441843512202,0.8507441843512202,0.8690476190475938,0.8690476190475938,0.9707086465094699,0.9707086465094699,1.0,1.0,0.8297539372304896,0.8297539372304896,0.23792144303873108,0.23792144303873108,0.0,0.0,1.2256862191861728e-13,1.2256862191861728e-13,0.5793322866009047,0.5793322866009047,0.7040430247990346,0.7040430247990346,0.2605371770166549,0.2605371770166549,0.9463286219820111,0.9463286219820111,0.9230769230775131,0.9230769230775131,1.0,1.0,1.0,1.0,450,0,0.06249999999999999,1
31,32,1.0,1.0,0.8258628049314722,0.8258628049314722,0.42911995292412985,0.42911995292412985,0.9894475914587142,0.9894475914587142,0.8684697683142422,0.8684697683142422,0.735007201730188,0.735007201730188,0.8343429021052642,0.8343429021052642,0.8603597883596237,0.8603597883596237,0.9715431986539207,0.9715431986539207,1.0,1.0,0.8311320048574768,0.8311320048574768,0.26200888688879065,0.26200888688879065,0.0,0.0,1.2612133559741778e-13,1.2612133559741778e-13,0.6005188579384111,0.6005188579384111,0.7103358512730487,0.7103358512730487,0.27237381228823576,0.27237381228823576,0.9506688254459741,0.9506688254459741,0.9230769230774776,0.9230769230774776,1.0,1.0,1.0,1.0,449,0,0.06458333333333333,1
32,33,1.0,1.0,0.8379765924078717,0.8379765924078717,0.4952431489187301,0.4952431489187301,0.9953547301868038,0.9953547301868038,0.8743788217355974,0.8743788217355974,0.8723447109463925,0.8723447109463925,0.8490302798540106,0.8490302798540106,0.8571428571427084,0.8571428571427084,0.9692672474354236,0.9692672474354236,1.0,1.0,0.8352455249662379,0.8352455249662379,0.2860887876794882,0.2860887876794882,0.0,0.0,1.234568003383174e-13,1.234568003383174e-13,0.6132488338068702,0.6132488338068702,0.7059133854888275,0.7059133854888275,0.29244303093677537,0.29244303093677537,0.9500564370047959,0.9500564370047959,0.9230769230775095,0.9230769230775095,1.0,1.0,1.0,1.0,448,0,0.06666666666666667,1
33,34,1.0,1.0,0.8107076014505676,0.8107076014505676,0.5703072656889425,0.5703072656889425,0.9925068062035112,0.9925068062035112,0.8653834274358787,0.8653834274358787,0.7133651662736796,0.7133651662736796,0.8632091430808955,0.8632091430808955,0.8571428571427084,0.8571428571427084,0.9692310654436371,0.9692310654436371,1.0,1.0,0.840455536403181,0.840455536403181,0.3223677233020723,0.3223677233020723,0.0,0.0,1.2434497875801753e-13,1.2434497875801753e-13,0.6310229464330028,0.6310229464330028,0.7050598816062261,0.7050598816062261,0.31665283446335835,0.31665283446335835,0.9480715420107186,0.9480715420107186,0.9230769230775024,0.9230769230775024,1.0,1.0,1.0,1.0,447,0,0.06874999999999999,1
34,35,1.0,1.0,0.5773164159102275,0.5773164159102275,0.6795632992196339,0.6795632992196339,0.9210739915023098,0.9210739915023098,0.7287562116829229,0.7287562116829229,0.5765975497494096,0.5765975497494096,0.8484702985895454,0.8484702985895454,0.8441152206790825,0.8441152206790825,0.9660543484882671,0.9660543484882671,1.0,1.0,0.5567053764406734,0.5567053764406734,0.40994520730048123,0.40994520730048123,0.0,0.0,1.0746958878371515e-13,1.0746958878371515e-13,0.6363812506582462,0.6363812506582462,0.4706486923999151,0.4706486923999151,0.41559172773925823,0.41559172773925823,0.9514095713532784,0.9514095713532784,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,446,0,0.07083333333333333,1
35,36,1.0,1.0,0.7516829356152663,0.7516829356152663,0.6842124115952233,0.6842124115952233,0.9622539966173962,0.9622539966173962,0.8123567024503369,0.8123567024503369,0.8224226415025713,0.8224226415025713,0.7166627650124191,0.7166627650124191,0.8426215395766423,0.8426215395766423,0.9692830986174934,0.9692830986174934,1.0,1.0,0.7509026401171321,0.7509026401171321,0.39119055797858415,0.39119055797858415,0.0,0.0,1.1013412404281553e-13,1.1013412404281553e-13,0.6496785922959418,0.6496785922959418,0.7942392150186959,0.7942392150186959,0.3415175698783752,0.3415175698783752,0.9490613860575463,0.9490613860575463,0.9230769230775628,0.9230769230775628,1.0,1.0,1.0,1.0,445,0,0.07291666666666666,1
36,37,1.0,1.0,0.40542422105156145,0.40542422105156145,0.7947570926686174,0.7947570926686174,0.8658257391157287,0.8658257391157287,0.6253525422195394,0.6253525422195394,0.5038090044961604,0.5038090044961604,0.7674246294808191,0.7674246294808191,0.8400984432233356,0.8400984432233356,0.9724126147612313,0.9724126147612313,1.0,1.0,0.3140914282967312,0.3140914282967312,0.5446795903120192,0.5446795903120192,0.0,0.0,1.0746958878371515e-13,1.0746958878371515e-13,0.6400112878124711,0.6400112878124711,0.22632364368049285,0.22632364368049285,0.5277979900457357,0.5277979900457357,0.95575292253407,0.95575292253407,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,444,0,0.075,1
37,38,1.0,1.0,0.8186319990684667,0.8186319990684667,0.7106347202520213,0.7106347202520213,0.9677977847237003,0.9677977847237003,0.831062345750277,0.831062345750277,0.7287253444859236,0.7287253444859236,0.6672778705038902,0.6672778705038902,0.8394933554815527,0.8394933554815527,0.974000307000285,0.974000307000285,1.0,1.0,0.8010730941943042,0.8010730941943042,0.4291119301294577,0.4291119301294577,0.0,0.0,1.056932319443149e-13,1.056932319443149e-13,0.6272427104360352,0.6272427104360352,0.6371501881587207,0.6371501881587207,0.40085643155674067,0.40085643155674067,0.9520162683291913,0.9520162683291913,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,443,0,0.07708333333333332,1
38,39,1.0,1.0,0.8230684315950862,0.8230684315950862,0.6750787076144933,0.6750787076144933,0.9894589552240336,0.9894589552240336,0.872736587133979,0.872736587133979,0.734873386522491,0.734873386522491,0.7958986479519718,0.7958986479519718,0.8452380952379137,0.8452380952379137,0.972716037244058,0.972716037244058,1.0,1.0,0.8336996519450284,0.8336996519450284,0.40242132217351667,0.40242132217351667,0.0,0.0,1.056932319443149e-13,1.056932319443149e-13,0.6078888835609186,0.6078888835609186,0.6923711870367182,0.6923711870367182,0.3770666569314711,0.3770666569314711,0.9539840482957169,0.9539840482957169,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,442,0,0.07916666666666666,1
39,40,1.0,1.0,0.8229546723385486,0.8229546723385486,0.6301200536206588,0.6301200536206588,0.9915613645307837,0.9915613645307837,0.869666287493692,0.869666287493692,0.7110010635845596,0.7110010635845596,0.8462006181676092,0.8462006181676092,0.8452380952379128,0.8452380952379128,0.9675206013075079,0.9675206013075079,1.0,1.0,0.8007739317424374,0.8007739317424374,0.4003652879942132,0.4003652879942132,0.0,0.0,1.092459456231154e-13,1.092459456231154e-13,0.6078888835609186,0.6078888835609186,0.6983273124484981,0.6983273124484981,0.38285038916209757,0.38285038916209757,0.9522335213362139,0.9522335213362139,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,441,0,0.08124999999999999,1
40,41,1.0,1.0,0.8626750733320911,0.8626750733320911,0.5726531321249189,0.5726531321249189,0.9918130955847633,0.9918130955847633,0.8682541193408313,0.8682541193408313,0.8665278361752506,0.8665278361752506,0.8601350268121188,0.8601350268121188,0.8452380952379128,0.8452380952379128,0.9667474937527325,0.9667474937527325,1.0,1.0,0.8159999534040071,0.8159999534040071,0.3818392566997888,0.3818392566997888,0.0,0.0,1.0835776720341528e-13,1.0835776720341528e-13,0.6078888835609186,0.6078888835609186,0.6921961603557847,0.6921961603557847,0.3748466890848645,0.3748466890848645,0.955626206499752,0.955626206499752,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,440,0,0.08333333333333333,1
41,42,1.0,1.0,0.8659856972698843,0.8659856972698843,0.5503210878229252,0.5503210878229252,0.9888900375764509,0.9888900375764509,0.8756177990705551,0.8756177990705551,0.7511793643617998,0.7511793643617998,0.9143374425961173,0.9143374425961173,0.8452380952379146,0.8452380952379146,0.9683212894948252,0.9683212894948252,1.0,1.0,0.8339944182180576,0.8339944182180576,0.368338098432071,0.368338098432071,0.0,0.0,1.0480505352461478e-13,1.0480505352461478e-13,0.6078888835609186,0.6078888835609186,0.7041457229178125,0.7041457229178125,0.3584001528989509,0.3584001528989509,0.9567169191627451,0.9567169191627451,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,439,0,0.08541666666666665,1
42,43,1.0,1.0,0.8345054272272441,0.8345054272272441,0.5636001413820724,0.5636001413820724,0.9951438286314076,0.9951438286314076,0.8666457241446346,0.8666457241446346,0.6260327412986484,0.6260327412986484,0.9234268835021022,0.9234268835021022,0.8452380952379137,0.8452380952379137,0.9710684226037785,0.9710684226037785,1.0,1.0,0.8412683812808092,0.8412683812808092,0.3601634131833782,0.3601634131833782,0.0,0.0,1.056932319443149e-13,1.056932319443149e-13,0.6078888835609186,0.6078888835609186,0.7165244897134855,0.7165244897134855,0.3430159811352054,0.3430159811352054,0.9573347577163664,0.9573347577163664,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,438,0,0.0875,1
43,44,1.0,1.0,0.8217115127522179,0.8217115127522179,0.5880596781033107,0.5880596781033107,0.9971081376480622,0.9971081376480622,0.8752416608054552,0.8752416608054552,0.7548101554251205,0.7548101554251205,0.8725739874333605,0.8725739874333605,0.8452380952379075,0.8452380952379075,0.9698937648340238,0.9698937648340238,1.0,1.0,0.8201255858072981,0.8201255858072981,0.3630033950902538,0.3630033950902538,0.0,0.0,1.2612133559741778e-13,1.2612133559741778e-13,0.6116937648813119,0.6116937648813119,0.7051484758002304,0.7051484758002304,0.345145745028403,0.345145745028403,0.9511356115630845,0.9511356115630845,0.923076923077474,0.923076923077474,1.0,1.0,1.0,1.0,437,0,0.08958333333333332,1
44,45,1.0,1.0,0.8006618014710534,0.8006618014710534,0.6141479795388758,0.6141479795388758,0.9936784973497201,0.9936784973497201,0.869675970066726,0.869675970066726,0.7369095514250746,0.7369095514250746,0.9038022708867088,0.9038022708867088,0.8452380952379075,0.8452380952379075,0.9667155233499312,0.9667155233499312,1.0,1.0,0.7838259738159029,0.7838259738159029,0.3747182758618255,0.3747182758618255,0.0,0.0,1.2612133559741778e-13,1.2612133559741778e-13,0.6129704858559295,0.6129704858559295,0.6955557283851861,0.6955557283851861,0.35890977601442664,0.35890977601442664,0.8975144890132478,0.8975144890132478,0.923076923077474,0.923076923077474,1.0,1.0,1.0,1.0,436,0,0.09166666666666666,1
45,46,1.0,1.0,0.8287922775723164,0.8287922775723164,0.61163809669958,0.61163809669958,0.9905346604095735,0.9905346604095735,0.8609909400360629,0.8609909400360629,0.8258645841233272,0.8258645841233272,0.8509640538727954,0.8509640538727954,0.8545337389612753,0.8545337389612753,0.9673446854396393,0.9673446854396393,1.0,1.0,0.8267311748435856,0.8267311748435856,0.3815964005220227,0.3815964005220227,0.0,0.0,1.2612133559741778e-13,1.2612133559741778e-13,0.6221350671094683,0.6221350671094683,0.693269908434998,0.693269908434998,0.3643770217719373,0.3643770217719373,0.9469770041315568,0.9469770041315568,0.923076923077474,0.923076923077474,1.0,1.0,1.0,1.0,435,0,0.09374999999999999,1
46,47,1.0,1.0,0.8415035579010741,0.8415035579010741,0.5702432231258951,0.5702432231258951,0.9918925508425609,0.9918925508425609,0.861119567169577,0.861119567169577,0.7643966242640692,0.7643966242640692,0.857573193529408,0.857573193529408,0.8571428571427111,0.8571428571427111,0.966215655345102,0.966215655345102,1.0,1.0,0.814535618873391,0.814535618873391,0.3850064820367276,0.3850064820367276,0.0,0.0,1.2079226507921703e-13,1.2079226507921703e-13,0.6339874777640393,0.6339874777640393,0.7039471388636909,0.7039471388636909,0.3564596777037288,0.3564596777037288,0.9497411934180855,0.9497411934180855,0.9230769230775344,0.9230769230775344,1.0,1.0,1.0,1.0,434,0,0.09583333333333333,1
47,48,1.0,1.0,0.853562823653711,0.853562823653711,0.5299139441736047,0.5299139441736047,0.9930084784154323,0.9930084784154323,0.865724260926529,0.865724260926529,0.9078419042655829,0.9078419042655829,0.8328612421997783,0.8328612421997783,0.8571428571427058,0.8571428571427058,0.967425870071188,0.967425870071188,1.0,1.0,0.8263585636618489,0.8263585636618489,0.36140261605484447,0.36140261605484447,0.0,0.0,1.2523315717771766e-13,1.2523315717771766e-13,0.6441969534972163,0.6441969534972163,0.6967010346370586,0.6967010346370586,0.3476470204439952,0.3476470204439952,0.9502311896243141,0.9502311896243141,0.9230769230774882,0.9230769230774882,1.0,1.0,1.0,1.0,433,0,0.09791666666666667,1
48,49,1.0,1.0,0.6567118975376842,0.6567118975376842,0.5982381611638106,0.5982381611638106,0.9534730971078194,0.9534730971078194,0.793610991599095,0.793610991599095,0.6044500810561056,0.6044500810561056,0.8748526708209452,0.8748526708209452,0.8634478926219424,0.8634478926219424,0.9594210265360494,0.9594210265360494,1.0,1.0,0.629815655165085,0.629815655165085,0.3939051822878392,0.3939051822878392,0.0,0.0,1.2434497875801753e-13,1.2434497875801753e-13,0.6506274342069123,0.6506274342069123,0.5578686763927099,0.5578686763927099,0.3832032934312952,0.3832032934312952,0.9545276554127335,0.9545276554127335,0.9245269990338336,0.9245269990338336,1.0,1.0,1.0,1.0,432,0,0.09999999999999999,1
49,50,1.0,1.0,0.42130945106889367,0.42130945106889367,0.7237111084059533,0.7237111084059533,0.8716142983042205,0.8716142983042205,0.6307297025207448,0.6307297025207448,0.4069947904845278,0.4069947904845278,0.7991542415583259,0.7991542415583259,0.8571428571427022,0.8571428571427022,0.9639138016208453,0.9639138016208453,1.0,1.0,0.36593735165704416,0.36593735165704416,0.4907981560732315,0.4907981560732315,0.0,0.0,1.2878587085651816e-13,1.2878587085651816e-13,0.6506274342069212,0.6506274342069212,0.45553870952155767,0.45553870952155767,0.46406862708373886,0.46406862708373886,0.9532538339008072,0.9532538339008072,0.926801191766458,0.926801191766458,1.0,1.0,1.0,1.0,431,0,0.10208333333333333,1
50,51,1.0,1.0,0.7951388947888525,0.7951388947888525,0.6394113290041084,0.6394113290041084,0.9691598326269113,0.9691598326269113,0.8207146664541392,0.8207146664541392,0.9571810883140052,0.9571810883140052,0.6475632306906083,0.6475632306906083,0.8653625589397169,0.8653625589397169,0.9672106795906859,0.9672106795906859,1.0,1.0,0.7460263048531472,0.7460263048531472,0.40869783977767415,0.40869783977767415,0.0,0.0,1.2523315717771766e-13,1.2523315717771766e-13,0.6357204107434127,0.6357204107434127,0.7229439289261848,0.7229439289261848,0.34208622534881883,0.34208622534881883,0.9505009229025179,0.9505009229025179,0.9230769230774882,0.9230769230774882,1.0,1.0,1.0,1.0,430,0,0.10416666666666666,1
51,52,1.0,1.0,0.817992982130648,0.817992982130648,0.5471360746408243,0.5471360746408243,0.9936470819671843,0.9936470819671843,0.8700591376569569,0.8700591376569569,0.7006627304037581,0.7006627304037581,0.8034971885505726,0.8034971885505726,0.8809523809523947,0.8809523809523947,0.9647682352946068,0.9647682352946068,1.0,1.0,0.7952251894317606,0.7952251894317606,0.36573654350180274,0.36573654350180274,0.0,0.0,1.2523315717771766e-13,1.2523315717771766e-13,0.6166861246977282,0.6166861246977282,0.6990305852132352,0.6990305852132352,0.34471924905809104,0.34471924905809104,0.9566507762179244,0.9566507762179244,0.9291950230292763,0.9291950230292763,1.0,1.0,1.0,1.0,429,0,0.10625,1
52,53,1.0,1.0,0.6611183296730334,0.6611183296730334,0.5785780821524149,0.5785780821524149,0.9226585814031076,0.9226585814031076,0.732517765079296,0.732517765079296,0.6701317250091612,0.6701317250091612,0.7705849861977496,0.7705849861977496,0.8720700152206504,0.8720700152206504,0.9627744565218417,0.9627744565218417,1.0,1.0,0.5881131674562875,0.5881131674562875,0.4222341876568887,0.4222341876568887,0.0,0.0,1.199040866595169e-13,1.199040866595169e-13,0.6078888835609186,0.6078888835609186,0.4959534802046665,0.4959534802046665,0.41225931457558573,0.41225931457558573,0.9495966214130975,0.9495966214130975,0.9237794169307172,0.9237794169307172,1.0,1.0,1.0,1.0,428,0,0.10833333333333332,1
53,54,1.0,1.0,0.8725956286951531,0.8725956286951531,0.5029234152515727,0.5029234152515727,0.9913443088863199,0.9913443088863199,0.8693195010941239,0.8693195010941239,0.7033715689936946,0.7033715689936946,0.834015969302103,0.834015969302103,0.8809523809523947,0.8809523809523947,0.9697199298463199,0.9697199298463199,1.0,1.0,0.8444656587784837,0.8444656587784837,0.3455844037872655,0.3455844037872655,0.0,0.0,1.2523315717771766e-13,1.2523315717771766e-13,0.6065011856102656,0.6065011856102656,0.5396054710542468,0.5396054710542468,0.36371770591726893,0.36371770591726893,0.9534853961083529,0.9534853961083529,0.9230769230774882,0.9230769230774882,1.0,1.0,1.0,1.0,427,0,0.11041666666666666,1
54,55,1.0,1.0,0.524719931030476,0.524719931030476,0.5450457564948703,0.5450457564948703,0.8828284740264074,0.8828284740264074,0.6551682208303462,0.6551682208303462,0.506265758249867,0.506265758249867,0.8816858545083548,0.8816858545083548,0.8760028467909251,0.8760028467909251,0.9677831800661647,0.9677831800661647,1.0,1.0,0.4291437446775796,0.4291437446775796,0.4376221588115641,0.4376221588115641,0.0,0.0,1.2168044349891716e-13,1.2168044349891716e-13,0.5936427000123663,0.5936427000123663,0.3317035329539489,0.3317035329539489,0.44830870259154665,0.44830870259154665,0.9574425932830577,0.9574425932830577,0.9230769230775238,0.9230769230775238,1.0,1.0,1.0,1.0,426,0,0.11249999999999999,1
55,56,1.0,1.0,0.2709285216657603,0.2709285216657603,0.6530554249572935,0.6530554249572935,0.8008225109276825,0.8008225109276825,1.0000000000000004,1.0000000000000004,0.6874604715673773,0.6874604715673773,0.658128901628459,0.658128901628459,0.8659695409695445,0.8659695409695445,0.9901950438071505,0.9901950438071505,1.0,1.0,0.0654067707153103,0.0654067707153103,0.5908285252260752,0.5908285252260752,0.0,0.0,0.00029377001078056963,0.00029377001078056963,0.5846714546964842,0.5846714546964842,0.0,0.0,0.6271737369655002,0.6271737369655002,0.9585164621048419,0.9585164621048419,0.9230769230775131,0.9230769230775131,1.0,1.0,1.0,1.0,425,0,0.11458333333333333,1
56,57,1.0,1.0,0.2089809409636536,0.2089809409636536,0.6376727899607753,0.6376727899607753,0.7967599835532653,0.7967599835532653,0.49854397006092954,0.49854397006092954,0.5183250486451754,0.5183250486451754,0.2668521023464554,0.2668521023464554,0.8690476190475929,0.8690476190475929,0.9597870998806919,0.9597870998806919,1.0,1.0,0.04460115846864336,0.04460115846864336,0.6179990459215245,0.6179990459215245,0.0,0.0,0.4719630312403629,0.4719630312403629,0.5510585795402241,0.5510585795402241,0.003595549149336255,0.003595549149336255,0.6346891417972209,0.6346891417972209,0.9592296435512315,0.9592296435512315,0.9230769230775167,0.9230769230775167,1.0,1.0,1.0,1.0,424,0,0.11666666666666665,1
57,58,1.0,1.0,0.2059880526283394,0.2059880526283394,0.6627267878672729,0.6627267878672729,0.7967599835532653,0.7967599835532653,0.4952844117738828,0.4952844117738828,0.4572817104057542,0.4572817104057542,0.281284648317667,0.281284648317667,0.8690476190475946,0.8690476190475946,0.9715661009955447,0.9715661009955447,1.0,1.0,0.049732369464956766,0.049732369464956766,0.6198953721075702,0.6198953721075702,0.0,0.0,0.9967580457100267,0.9967580457100267,0.5006400362896164,0.5006400362896164,0.004624294031093976,0.004624294031093976,0.6321187120410521,0.6321187120410521,0.9619077548906558,0.9619077548906558,0.9230769230775024,0.9230769230775024,1.0,1.0,1.0,1.0,423,0,0.11875,1
58,59,1.0,1.0,0.1726497044369365,0.1726497044369365,0.6649536717093518,0.6649536717093518,0.7967599835532653,0.7967599835532653,0.4985883128591406,0.4985883128591406,0.25438189606872047,0.25438189606872047,0.25958924100819036,0.25958924100819036,0.8690476190475884,0.8690476190475884,0.9712302332166434,0.9712302332166434,1.0,1.0,0.030598596698030375,0.030598596698030375,0.6310308518122483,0.6310308518122483,0.0,0.0,1.0,1.0,0.4488915329177585,0.4488915329177585,0.005354774183591857,0.005354774183591857,0.6317638263241268,0.6317638263241268,0.9631747601036542,0.9631747601036542,0.9230769230775593,0.9230769230775593,1.0,1.0,1.0,1.0,422,0,0.12083333333333332,1
59,60,1.0,1.0,0.16872888353189996,0.16872888353189996,0.6585188260198631,0.6585188260198631,0.7967599835532653,0.7967599835532653,0.49038533837304366,0.49038533837304366,0.24692315696681522,0.24692315696681522,0.26419464995808317,0.26419464995808317,0.8690476190475946,0.8690476190475946,0.970595681709223,0.970595681709223,1.0,1.0,0.028566040587702804,0.028566040587702804,0.63110421879996,0.63110421879996,0.0,0.0,0.9999999999999964,0.9999999999999964,0.39745130667960105,0.39745130667960105,0.005352202777331616,0.005352202777331616,0.6236454292935409,0.6236454292935409,0.958978841480131,0.958978841480131,0.9230769230774989,0.9230769230774989,1.0,1.0,1.0,1.0,421,0,0.12291666666666666,1
60,61,1.0,1.0,0.2102664200693511,0.2102664200693511,0.6186937008467925,0.6186937008467925,0.7967599835532653,0.7967599835532653,0.4974623033269787,0.4974623033269787,0.48317540283443283,0.48317540283443283,0.1956265752199533,0.1956265752199533,0.8690476190475893,0.8690476190475893,0.970705489345435,0.970705489345435,1.0,1.0,0.03579940975466074,0.03579940975466074,0.6219747504608844,0.6219747504608844,0.0,0.0,0.9999999999999991,0.9999999999999991,0.34542834478277484,0.34542834478277484,0.004791229069862554,0.004791229069862554,0.6154562808162458,0.6154562808162458,0.9622863264044588,0.9622863264044588,0.9230769230775486,0.9230769230775486,1.0,1.0,1.0,1.0,420,0,0.12499999999999999,1
61,62,1.0,1.0,0.1831791324194877,0.1831791324194877,0.6056444828654302,0.6056444828654302,0.7967599835532653,0.7967599835532653,0.49230354470521975,0.49230354470521975,0.22708551701669946,0.22708551701669946,0.23624536314516265,0.23624536314516265,0.8661477411476941,0.8661477411476941,0.9725334432367003,0.9725334432367003,1.0,1.0,0.03622598207518751,0.03622598207518751,0.6132843038042228,0.6132843038042228,0.0,0.0,0.9999999999999991,0.9999999999999991,0.30758403089929676,0.30758403089929676,0.004370747499906291,0.004370747499906291,0.6109173003685324,0.6109173003685324,0.9576724087992021,0.9576724087992021,0.9103268526349098,0.9103268526349098,1.0,1.0,1.0,1.0,419,0,0.12708333333333333,1
